Labels,Paper Name,Author Names
Generation,Improving Image Captioning with Better Use of Caption,"Zhan Shi, Xu Zhou, Xipeng Qiu, Xiaodan Zhu"
Generation,Generating Diverse and Consistent QA pairs from Contexts with Information-Maximizing Hierarchical Conditional VAEs,"Dong Bok Lee, Seanie Lee, Woo Tae Jeong, Donghwan Kim, Sung Ju Hwang"
Generation,Enabling Language Models to Fill in the Blanks,"Chris Donahue, Mina Lee, Percy Liang"
Generation,Line Graph Enhanced AMR-to-Text Generation with Mix-Order Graph Attention Networks,"Yanbin Zhao, Lu Chen, Zhi Chen, Ruisheng Cao, Su Zhu, Kai Yu"
Generation,One Size Does Not Fit All: Generating and Evaluating Variable Number of Keyphrases,"Xingdi Yuan, Tong Wang, Rui Meng, Khushboo Thaker, Peter Brusilovsky, Daqing He, Adam Trischler"
Generation,Learning to Update Natural Language Comments Based on Code Changes,"Sheena Panthaplackel, Pengyu Nie, Milos Gligoric, Junyi Jessy Li, Raymond Mooney"
Generation,Towards Faithful Neural Table-to-Text Generation with Content-Matching Constraints,"Zhenyi Wang, Xiaoyang Wang, Bang An, Dong Yu, Changyou Chen"
Generation,"BART: Denoising Sequence-to-Sequence Pre-training for Natural Language Generation, Translation, and Comprehension","Mike Lewis, Yinhan Liu, Naman Goyal, Marjan Ghazvininejad, Abdelrahman Mohamed, Omer Levy, Veselin Stoyanov, Luke Zettlemoyer"
Generation,"Two Birds, One Stone: A Simple, Unified Model for Text Generation from Structured and Unstructured Data","Hamidreza Shahidi, Ming Li, Jimmy Lin"
Generation,Automatic Detection of Generated Text is Easiest when Humans are Fooled,"Daphne Ippolito, Daniel Duckworth, Chris Callison-Burch, Douglas Eck"
Generation,Neural CRF Model for Sentence Alignment in Text Simplification,"Chao Jiang, Mounica Maddela, Wuwei Lan, Yang Zhong, Wei Xu"
Generation,Neural Syntactic Preordering for Controlled Paraphrase Generation,"Tanya Goyal, Greg Durrett"
Generation,Distilling Knowledge Learned in BERT for Text Generation,"Yen-Chun Chen, Zhe Gan, Yu Cheng, Jingzhou Liu, Jingjing Liu"
Information Extraction,Probing Linguistic Features of Sentence-Level Representations in Relation Extraction,"Christoph Alt, Aleksandra Gabryszak, Leonhard Hennig"
Information Extraction,A Generate-and-Rank Framework with Semantic Type Regularization for Biomedical Concept Normalization,"Dongfang Xu, Zeyu Zhang, Steven Bethard"
Information Extraction,Connecting Embeddings for Knowledge Graph Entity Typing,"Yu Zhao, anxiang zhang, Ruobing Xie, Kang Liu, Xiaojie WANG"
Information Extraction,Temporally-Informed Analysis of Named Entity Recognition,"Shruti Rijhwani, Daniel Preotiuc-Pietro"
Information Extraction,From English to Code-Switching: Transfer Learning with Strong Morphological Clues,"Gustavo Aguilar, Thamar Solorio"
Information Extraction,Improving Low-Resource Named Entity Recognition using Joint Sentence and Token Labeling,"Canasai Kruengkrai, Thien Hai Nguyen, Sharifah Mahani Aljunied, Lidong Bing"
Information Extraction,NAT: Noise-Aware Training for Robust Neural Sequence Labeling,"Marcin Namysl, Sven Behnke, Joachim Köhler"
Information Extraction,Exploiting the Syntax-Model Consistency for Neural Relation Extraction,"Amir Pouran Ben Veyseh, Franck Dernoncourt, Dejing Dou, Thien Huu Nguyen"
Information Extraction,A Joint Neural Model for Information Extraction with Global Features,"Ying Lin, Heng Ji, Fei Huang, Lingfei Wu"
Information Extraction,Relabel the Noise: Joint Extraction of Entities and Relations via Cooperative Multiagents,"Daoyuan Chen, Yaliang Li, Kai Lei, Ying Shen"
Information Extraction,Hierarchical Entity Typing via Multi-level Learning to Rank,"Tongfei Chen, Yunmo Chen, Benjamin Van Durme"
Information Extraction,Sources of Transfer in Multilingual Named Entity Recognition,"David Mueller, Nicholas Andrews, Mark Dredze"
Information Extraction,Relation Extraction with Explanation,"Hamed Shahbazi, Xiaoli Fern, Reza Ghaeini, Prasad Tadepalli"
Information Extraction,"Amalgamation of protein sequence, structure and textual information for improving protein-protein interaction identification","Pratik Dutta, Sriparna Saha"
Information Extraction,Reasoning with Latent Structure Refinement for Document-Level Relation Extraction,"Guoshun Nan, Zhijiang Guo, Ivan Sekulic, Wei Lu"
Information Extraction,Multi-Cell Compositional LSTM for NER Domain Adaptation,"Chen Jia, Yue Zhang"
Information Extraction,A Two-Stage Masked LM Method for Term Set Expansion,"Guy Kushilevitz, Shaul Markovitch, Yoav Goldberg"
Information Extraction,TACRED Revisited: A Thorough Evaluation of the TACRED Relation Extraction Task,"Christoph Alt, Aleksandra Gabryszak, Leonhard Hennig"
Information Extraction,Continual Relation Learning via Episodic Memory Activation and Reconsolidation,"Xu Han, Yi Dai, Tianyu Gao, Yankai Lin, Zhiyuan Liu, Peng Li, Maosong Sun, Jie Zhou"
Information Extraction,Multi-Domain Named Entity Recognition with Genre-Aware and Agnostic Inference,"Jing Wang, Mayank Kulkarni, Daniel Preotiuc-Pietro"
Information Extraction,MIE: A Medical Information Extractor towards Medical Dialogues,"Yuanzhe Zhang, Zhongtao Jiang, Tao Zhang, Shiwan Liu, Jiarun Cao, Kang Liu, Shengping Liu, Jun Zhao"
Information Extraction,SciREX: A Challenge Dataset for Document-Level Information Extraction,"Sarthak Jain, Madeleine van Zuylen, Hannaneh Hajishirzi, Iz Beltagy"
Information Extraction,Improving Entity Linking through Semantic Reinforced Entity Embeddings,"Feng Hou, Ruili Wang, Jun He, Yi Zhou"
Information Extraction,"Learning Interpretable Relationships between Entities, Relations and Concepts via Bayesian Structure Learning on Open Domain Facts","Jingyuan Zhang, Mingming Sun, Yue Feng, Ping Li"
Information Extraction,TXtract: Taxonomy-Aware Knowledge Extraction for Thousands of Product Categories,"Giannis Karamanolakis, Jun Ma, Xin Luna Dong"
Information Extraction,Improving Candidate Generation for Low-resource Cross-lingual Entity Linking,"Shuyan Zhou, Shruti Rijhwani, John Wieting, Jaime Carbonell, Graham Neubig"
Information Extraction,A Two-Step Approach for Implicit Event Argument Detection,"Zhisong Zhang, Xiang Kong, Zhengzhong Liu, Xuezhe Ma, Eduard Hovy"
Information Extraction,Representation Learning for Information Extraction from Form-like Documents,"Bodhisattwa Prasad Majumder, Navneet Potti, Sandeep Tata, James Bradley Wendt, Qi Zhao, Marc Najork"
Information Extraction,A Novel Cascade Binary Tagging Framework for Relational Triple Extraction,"Zhepei Wei, Jianlin Su, Yue Wang, Yuan Tian, Yi Chang"
Information Extraction,ReInceptionE: Relation-Aware Inception Network with Joint Local-Global Structural Information for Knowledge Graph Embedding,"Zhiwen Xie, Guangyou Zhou, Jin Liu, Jimmy Xiangji Huang"
Information Extraction,Single-/Multi-Source Cross-Lingual NER via Teacher-Student Learning on Unlabeled Data in Target Language,"Qianhui Wu, Zijia Lin, Börje Karlsson, Jian-Guang Lou, Biqing Huang"
Information Extraction,Soft Gazetteers for Low-Resource Named Entity Recognition,"Shruti Rijhwani, Shuyan Zhou, Graham Neubig, Jaime Carbonell"
Information Extraction,ZeroShotCeres: Zero-Shot Relation Extraction from Semi-Structured Webpages,"Colin Lockard, Prashant Shiralkar, Xin Luna Dong, Hannaneh Hajishirzi"
Information Extraction,Instance-Based Learning of Span Representations: A Case Study through Named Entity Recognition,"Hiroki Ouchi, Jun Suzuki, Sosuke Kobayashi, Sho Yokoi, Tatsuki Kuribayashi, Ryuto Konno, Kentaro Inui"
Information Extraction,Named Entity Recognition as Dependency Parsing,"Juntao Yu, Bernd Bohnet, Massimo Poesio"
Information Extraction,Synchronous Double-channel Recurrent Network for Aspect-Opinion Pair Extraction,"Shaowei Chen, Jie Liu, Yu Wang, Wenzheng Zhang, Ziming Chi"
Information Extraction,Simplify the Usage of Lexicon in Chinese NER,"Ruotian Ma, Minlong Peng, Qi Zhang, Zhongyu Wei, Xuanjing Huang"
Information Extraction,A Unified MRC Framework for Named Entity Recognition,"Xiaoya Li, Jingrong Feng, Yuxian Meng, Qinghong Han, Fei Wu, Jiwei Li"
Information Extraction,Towards Open Domain Event Trigger Identification using Adversarial Domain Adaptation,"Aakanksha Naik, Carolyn Rose"
Information Extraction,Rationalizing Medical Relation Prediction from Corpus-level Statistics,"Zhen Wang, Jennifer Lee, Simon Lin, Huan Sun"
Information Extraction,Multi-Sentence Argument Linking,"Seth Ebner, Patrick Xia, Ryan Culkin, Kyle Rawlins, Benjamin Van Durme"
Information Extraction,Neighborhood Matching Network for Entity Alignment,"Yuting Wu, Xiao Liu, Yansong Feng, Zheng Wang, Dongyan Zhao"
Information Extraction,FLAT: Chinese NER Using Flat-Lattice Transformer,"Xiaonan Li, Hang Yan, Xipeng Qiu, Xuanjing Huang"
Information Extraction,Improving Event Detection via Open-domain Trigger Knowledge,"Meihan Tong, Bin Xu, Shuai Wang, Yixin Cao, Lei Hou, Juanzi Li, Jun Xie"
Information Extraction,TriggerNER: Learning with Entity Triggers as Explanations for Named Entity Recognition,"Bill Yuchen Lin, Dong-Ho Lee, Ming Shen, Ryan Moreno, Xiao Huang, Prashant Shiralkar, Xiang Ren"
Information Extraction,Handling Rare Entities for Neural Sequence Labeling,"Yangming Li, Han Li, Kaisheng Yao, Xiaolong Li"
Information Extraction,Pyramid: A Layered Model for Nested Named Entity Recognition,"Jue Wang, Lidan Shou, Ke Chen, Gang Chen"
Information Extraction,Revisiting Unsupervised Relation Extraction,"Thy Thy Tran, Phong Le, Sophia Ananiadou"
Information Extraction,In Layman’s Terms: Semi-Open Relation Extraction from Scientific Texts,"Ruben Kruiper, Julian Vincent, Jessica Chen-Burger, Marc Desmulliez, Ioannis Konstas"
Information Extraction,Bipartite Flat-Graph Network for Nested Named Entity Recognition,"Ying Luo, Hai Zhao"
Information Extraction,An Effective Transition-based Model for Discontinuous NER,"Xiang Dai, Sarvnaz Karimi, Ben Hachey, Cecile Paris"
Information Extraction,IMoJIE: Iterative Memory-Based Joint Open Information Extraction,"Keshav Kolluru, Samarth Aggarwal, Vipul Rathore, Mausam -, Soumen Chakrabarti"
Information Extraction,Machine Reading of Historical Events,"Or Honovich, Lucas Torroba Hennigen, Omri Abend, Shay B. Cohen"
Information Extraction,Named Entity Recognition without Labelled Data: A Weak Supervision Approach,"Pierre Lison, Jeremy Barnes, Aliaksandr Hubin, Samia Touileb"
Information Extraction,Document-Level Event Role Filler Extraction using Multi-Granularity Contextualized Encoding,"Xinya Du, Claire Cardie"
Information Retrieval and Text Mining,An Online Semantic-enhanced Dirichlet Model for Short Text Stream Clustering,"Jay Kumar, Junming Shao, Salah Uddin, Wazir Ali"
Information Retrieval and Text Mining,Dynamic Memory Induction Networks for Few-Shot Text Classification,"Ruiying Geng, Binhua Li, Yongbin Li, Jian Sun, Xiaodan Zhu"
Information Retrieval and Text Mining,Every Document Owns Its Structure: Inductive Text Classification via Graph Neural Networks,"Yufeng Zhang, Xueli Yu, Zeyu Cui, Shu Wu, Zhongzhen Wen, Liang Wang"
Information Retrieval and Text Mining,Learning Robust Models for e-Commerce Product Search,"Thanh Nguyen, Nikhil Rao, Karthik Subbian"
Information Retrieval and Text Mining,Feature Projection for Improved Text Classification,"Qi Qin, Wenpeng Hu, Bing Liu"
Information Retrieval and Text Mining,Empower Entity Set Expansion via Language Model Probing,"Yunyi Zhang, Jiaming Shen, Jingbo Shang, Jiawei Han"
Information Retrieval and Text Mining,Exclusive Hierarchical Decoding for Deep Keyphrase Generation,"Wang Chen, Hou Pong Chan, Piji Li, Irwin King"
Information Retrieval and Text Mining,CluHTM - Semantic Hierarchical Topic Modeling based on CluWords,"Felipe Viegas, Washington Cunha, Christian Gomes, Antônio Pereira, Leonardo Rocha, Marcos Goncalves"
Information Retrieval and Text Mining,A Joint Model for Document Segmentation and Segment Labeling,"Joe Barrow, Rajiv Jain, Vlad Morariu, Varun Manjunatha, Douglas Oard, Philip Resnik"
Information Retrieval and Text Mining,Interactive Construction of User-Centric Dictionary for Text Analytics,"Ryosuke Kohita, Issei Yoshida, Hiroshi Kanayama, Tetsuya Nasukawa"
Information Retrieval and Text Mining,Neural Topic Modeling with Bidirectional Adversarial Training,"Rui Wang, Xuemeng Hu, Deyu Zhou, Yulan He, Yuxuan Xiong, Chenchen Ye, Haiyang Xu"
Information Retrieval and Text Mining,Tree-Structured Neural Topic Model,"Masaru Isonuma, Junichiro Mori, Danushka Bollegala, Ichiro Sakata"
Information Retrieval and Text Mining,Keyphrase Generation for Scientific Document Retrieval,"Florian Boudin, Ygor Gallina, Akiko Aizawa"
Information Retrieval and Text Mining,Generative Semantic Hashing Enhanced via Boltzmann Machines,"Lin Zheng, Qinliang Su, Dinghan Shen, Changyou Chen"
Information Retrieval and Text Mining,Document Translation vs. Query Translation for Cross-Lingual Information Retrieval in the Medical Domain,"Shadi Saleh, Pavel Pecina"
Information Retrieval and Text Mining,Hierarchy-Aware Global Model for Hierarchical Text Classification,"Jie Zhou, Chunping Ma, Dingkun Long, Guangwei Xu, Ning Ding, Haoyu Zhang, Pengjun Xie, Gongshen Liu"
Information Retrieval and Text Mining,Contextualized Weak Supervision for Text Classification,"Dheeraj Mekala, Jingbo Shang"
Information Retrieval and Text Mining,A Prioritization Model for Suicidality Risk Assessment,"Han-Chin Shing, Philip Resnik, Douglas Oard"
Information Retrieval and Text Mining,Unsupervised FAQ Retrieval with Question Generation and BERT,"Yosi Mass, Boaz Carmeli, Haggai Roitman, David Konopnicki"
Information Retrieval and Text Mining,Text Classification with Negative Supervision,"Sora Ohashi, Junya Takayama, Tomoyuki Kajiwara, Chenhui Chu, Yuki Arase"
Interpretability and Analysis of Models for NLP,On the Robustness of Language Encoders against Grammatical Errors,"Fan Yin, Quanyu Long, Tao Meng, Kai-Wei Chang"
Interpretability and Analysis of Models for NLP,Similarity Analysis of Contextual Word Representation Models,"John Wu, Yonatan Belinkov, Hassan Sajjad, Nadir Durrani, Fahim Dalvi, James Glass"
Interpretability and Analysis of Models for NLP,ERASER: A Benchmark to Evaluate Rationalized NLP Models,"Jay DeYoung, Sarthak Jain, Nazneen Fatema Rajani, Eric Lehman, Caiming Xiong, Richard Socher, Byron C. Wallace"
Interpretability and Analysis of Models for NLP,Spying on Your Neighbors: Fine-grained Probing of Contextual Embeddings for Information about Surrounding Words,"Josef Klafka, Allyson Ettinger"
Interpretability and Analysis of Models for NLP,Rationalizing Text Matching: Learning Sparse Alignments via Optimal Transport,"Kyle Swanson, Lili Yu, Tao Lei"
Interpretability and Analysis of Models for NLP,How does BERT's attention change when you fine-tune? An analysis methodology and a case study in negation scope,"Yiyun Zhao, Steven Bethard"
Interpretability and Analysis of Models for NLP,Learning to Faithfully Rationalize by Construction,"Sarthak Jain, Sarah Wiegreffe, Yuval Pinter, Byron C. Wallace"
Interpretability and Analysis of Models for NLP,Generating Hierarchical Explanations on Text Classification via Feature Interaction Detection,"Hanjie Chen, Guangtao Zheng, Yangfeng Ji"
Interpretability and Analysis of Models for NLP,Information-Theoretic Probing for Linguistic Structure,"Tiago Pimentel, Josef Valvoda, Rowan Hall Maudslay, Ran Zmigrod, Adina Williams, Ryan Cotterell"
Interpretability and Analysis of Models for NLP,Influence Paths for Characterizing Subject-Verb Number Agreement in LSTM Language Models,"Kaiji Lu, Piotr Mardziel, Klas Leino, Matt Fredrikson, Anupam Datta"
Interpretability and Analysis of Models for NLP,An Analysis of the Utility of Explicit Negative Examples to Improve the Syntactic Abilities of Neural Language Models,"Hiroshi Noji, Hiroya Takamura"
Interpretability and Analysis of Models for NLP,Tabula nearly Rasa: Probing the linguistic knowledge of character-level neural language models trained on unsegmented text,"Michael Hahn, Marco Baroni"
Interpretability and Analysis of Models for NLP,Make Up Your Mind! Adversarial Generation of Inconsistent Natural Language Explanations,"Oana-Maria Camburu, Brendan Shillingford, Pasquale Minervini, Thomas Lukasiewicz, Phil Blunsom"
Interpretability and Analysis of Models for NLP,Membership Inference Attacks on Sequence-to-Sequence Models: Is My Data In Your Machine Translation System?,"Sorami Hisamoto, Matt Post, Kevin Duh"
Interpretability and Analysis of Models for NLP,Obtaining Faithful Interpretations from Compositional Neural Networks,"Sanjay Subramanian, Ben Bogin, Nitish Gupta, Tomer Wolfson, Sameer Singh, Jonathan Berant, Matt Gardner"
Interpretability and Analysis of Models for NLP,Analyzing analytical methods: The case of phonology in neural models of spoken language,"Grzegorz Chrupała, Bertrand Higy, Afra Alishahi"
Interpretability and Analysis of Models for NLP,Cross-Linguistic Syntactic Evaluation of Word Prediction Models,"Aaron Mueller, Garrett Nicolai, Panayiota Petrou-Zeniou, Natalia Talmina, Tal Linzen"
Interpretability and Analysis of Models for NLP,Towards Faithfully Interpretable NLP Systems: How Should We Define and Evaluate Faithfulness?,"Alon Jacovi, Yoav Goldberg"
Interpretability and Analysis of Models for NLP,Roles and Utilization of Attention Heads in Transformer-based Neural Language Models,"Jae-young Jo, Sung-Hyon Myaeng"
Interpretability and Analysis of Models for NLP,Understanding Attention for Text Classification,"Xiaobing Sun, Wei Lu"
Interpretability and Analysis of Models for NLP,Learning to Deceive with Attention-Based Explanations,"Danish Pruthi, Mansi Gupta, Bhuwan Dhingra, Graham Neubig, Zachary C. Lipton"
Interpretability and Analysis of Models for NLP,On the Spontaneous Emergence of Discrete and Compositional Signals,"Nur Geffen Lan, Emmanuel Chemla, Shane Steinert-Threlkeld"
Interpretability and Analysis of Models for NLP,Quantifying Attention Flow in Transformers,"Samira Abnar, Willem Zuidema"
Interpretability and Analysis of Models for NLP,Towards Transparent and Explainable Attention Models,"Akash Kumar Mohankumar, Preksha Nema, Sharan Narasimhan, Mitesh M. Khapra, Balaji Vasan Srinivasan, Balaraman Ravindran"
Interpretability and Analysis of Models for NLP,What BERT Is Not: Lessons from a New Suite of Psycholinguistic Diagnostics for Language Models,Allyson Ettinger
Interpretability and Analysis of Models for NLP,Compositionality and Generalization In Emergent Languages,"Rahma Chaabouni, Eugene Kharitonov, Diane Bouchacourt, Emmanuel Dupoux, Marco Baroni"
Interpretability and Analysis of Models for NLP,Explaining Black Box Predictions and Unveiling Data Artifacts through Influence Functions,"Xiaochuang Han, Byron C. Wallace, Yulia Tsvetkov"
Interpretability and Analysis of Models for NLP,On the Cross-lingual Transferability of Monolingual Representations,"Mikel Artetxe, Sebastian Ruder, Dani Yogatama"
Interpretability and Analysis of Models for NLP,Probing for Referential Information in Language Models,"Ionut-Teodor Sorodoc, Kristina Gulordava, Gemma Boleda"
Interpretability and Analysis of Models for NLP,Human Attention Maps for Text Classification: Do Humans and Neural Networks Focus on the Same Words?,"Cansu Sen, Thomas Hartvigsen, Biao Yin, Xiangnan Kong, Elke Rundensteiner"
Interpretability and Analysis of Models for NLP,A Re-evaluation of Knowledge Graph Completion Methods,"Zhiqing Sun, Shikhar Vashishth, Soumya Sanyal, Partha Talukdar, Yiming Yang"
Interpretability and Analysis of Models for NLP,Perturbed Masking: Parameter-free Probing for Analyzing and Interpreting BERT,"Zhiyong Wu, Yun Chen, Ben Kao, Qun Liu"
Interpretability and Analysis of Models for NLP,Does Syntax Need to Grow on Trees? Sources of Hierarchical Inductive Bias in Sequence-to-Sequence Networks,"R. Thomas McCoy, Robert Frank, Tal Linzen"
Interpretability and Analysis of Models for NLP,Interpreting Pretrained Contextualized Representations via Reductions to Static Embeddings,"Rishi Bommasani, Kelly Davis, Claire Cardie"
Interpretability and Analysis of Models for NLP,Finding Universal Grammatical Relations in Multilingual BERT,"Ethan A. Chi, John Hewitt, Christopher D. Manning"
Interpretability and Analysis of Models for NLP,Evaluating Explainable AI: Which Algorithmic Explanations Help Users Predict Model Behavior?,"Peter Hase, Mohit Bansal"
"Language Grounding to Vision, Robotics and Beyond",Span-based Localizing Network for Natural Language Video Localization,"Hao Zhang, Aixin Sun, Wei Jing, Joey Tianyi Zhou"
"Language Grounding to Vision, Robotics and Beyond",What is Learned in Visually Grounded Neural Syntax Acquisition,"Noriyuki Kojima, Hadar Averbuch-Elor, Alexander Rush, Yoav Artzi"
"Language Grounding to Vision, Robotics and Beyond",Cross-Modality Relevance for Reasoning on Language and Vision,"Chen Zheng, Quan Guo, Parisa Kordjamshidi"
"Language Grounding to Vision, Robotics and Beyond",A negative case analysis of visual grounding methods for VQA,"Robik Shrestha, Kushal Kafle, Christopher Kanan"
"Language Grounding to Vision, Robotics and Beyond",TVQA+: Spatio-Temporal Grounding for Video Question Answering,"Jie Lei, Licheng Yu, Tamara Berg, Mohit Bansal"
"Language Grounding to Vision, Robotics and Beyond",Aligned Dual Channel Graph Convolutional Network for Visual Question Answering,"Qingbao Huang, Jielong Wei, Yi Cai, Changmeng Zheng, Junying Chen, Ho-fung Leung, Qing Li"
"Language Grounding to Vision, Robotics and Beyond",BabyWalk: Going Farther in Vision-and-Language Navigation by Taking Baby Steps,"Wang Zhu, Hexiang Hu, Jiacheng Chen, Zhiwei Deng, Vihan Jain, Eugene Ie, Fei Sha"
"Language Grounding to Vision, Robotics and Beyond",Dense-Caption Matching and Frame-Selection Gating for Temporal Localization in VideoQA,"Hyounghun Kim, Zineng Tang, Mohit Bansal"
"Language Grounding to Vision, Robotics and Beyond",Shaping Visual Representations with Language for Few-Shot Classification,"Jesse Mu, Percy Liang, Noah Goodman"
"Language Grounding to Vision, Robotics and Beyond",Knowledge Supports Visual Language Grounding: A Case Study on Colour Terms,"Simeon Schüz, Sina Zarrieß"
"Language Grounding to Vision, Robotics and Beyond",Multi-agent Communication meets Natural Language: Synergies between Functional and Structural Language Learning,"Angeliki Lazaridou, Anna Potapenko, Olivier Tieleman"
"Language Grounding to Vision, Robotics and Beyond",Learning to execute instructions in a Minecraft dialogue,"Prashant Jayannavar, Anjali Narayan-Chen, Julia Hockenmaier"
"Language Grounding to Vision, Robotics and Beyond",Refer360°: A Referring Expression Recognition Dataset in 360° Images,"Volkan Cirik, Taylor Berg-Kirkpatrick, Louis-Philippe Morency"
"Language Grounding to Vision, Robotics and Beyond",Mapping Natural Language Instructions to Mobile UI Action Sequences,"Yang Li, Jiacong He, Xin Zhou, Yuan Zhang, Jason Baldridge"
"Language Grounding to Vision, Robotics and Beyond",CompGuessWhat?!: A Multi-task Evaluation Framework for Grounded Language Learning,"Alessandro Suglia, Ioannis Konstas, Andrea Vanzo, Emanuele Bastianelli, Desmond Elliott, Stella Frank, Oliver Lemon"
"Language Grounding to Vision, Robotics and Beyond","Words Aren't Enough, Their Order Matters: On the Robustness of Grounding Visual Referring Expressions","Arjun Akula, Spandana Gella, Yaser Al-Onaizan, Song-Chun Zhu, Siva Reddy"
"Language Grounding to Vision, Robotics and Beyond",Multimodal Neural Graph Memory Networks for Visual Question Answering,Mahmoud Khademi
"Language Grounding to Vision, Robotics and Beyond",Learning Web-based Procedures by Reasoning over Explanations and Demonstrations in Context,"Shashank Srivastava, Oleksandr Polozov, Nebojsa Jojic, Christopher Meek"
"Language Grounding to Vision, Robotics and Beyond",History for Visual Dialog: Do we really need it?,"Shubham Agarwal, Trung Bui, Joon-Young Lee, Ioannis Konstas, Verena Rieser"
"Language Grounding to Vision, Robotics and Beyond",Unsupervised Multimodal Neural Machine Translation with Pseudo Visual Pivoting,"Po-Yao Huang, Junjie Hu, Xiaojun Chang, Alexander Hauptmann"
"Language Grounding to Vision, Robotics and Beyond",MART: Memory-Augmented Recurrent Transformer for Coherent Video Paragraph Captioning,"Jie Lei, Liwei Wang, Yelong Shen, Dong Yu, Tamara Berg, Mohit Bansal"
"Language Grounding to Vision, Robotics and Beyond",Learning to Segment Actions from Observation and Narration,"Daniel Fried, Jean-Baptiste Alayrac, Phil Blunsom, Chris Dyer, Stephen Clark, Aida Nematzadeh"
"Language Grounding to Vision, Robotics and Beyond",Cross-modal Coherence Modeling for Caption Generation,"Malihe Alikhani, Piyush Sharma, Shengjie Li, Radu Soricut, Matthew Stone"
"Language Grounding to Vision, Robotics and Beyond",Cross-media Structured Common Space for Multimedia Event Extraction,"Manling Li, Alireza Zareian, Qi Zeng, Spencer Whitehead, Di Lu, Heng Ji, Shih-Fu Chang"
Machine Learning for NLP,Knowledge Graph Embedding Compression,Mrinmaya Sachan
Machine Learning for NLP,Do Transformers Need Deep Long-Range Memory?,"Jack Rae, Ali Razavi"
Machine Learning for NLP,Generalizing Natural Language Analysis through Span-relation Representations,"Zhengbao Jiang, Wei Xu, Jun Araki, Graham Neubig"
Machine Learning for NLP,Tchebycheff Procedure for Multi-task Text Classification,"Yuren Mao, Shuang Yun, Weiwei Liu, Bo Du"
Machine Learning for NLP,XtremeDistil: Multi-stage Distillation for Massive Multilingual Models,"Subhabrata Mukherjee, Ahmed Hassan Awadallah"
Machine Learning for NLP,Stolen Probability: A Structural Weakness of Neural Language Models,"David Demeter, Gregory Kimmel, Doug Downey"
Machine Learning for NLP,A Mixture of h - 1 Heads is Better than h Heads,"Hao Peng, Roy Schwartz, Dianqi Li, Noah A. Smith"
Machine Learning for NLP,Pre-training Is (Almost) All You Need: An Application to Commonsense Reasoning,"Alexandre Tamborrino, Nicola Pellicanò, Baptiste Pannier, Pascal Voitot, Louise Naudin"
Machine Learning for NLP,On Importance Sampling-Based Evaluation of Latent Language Models,"Robert L Logan IV, Matt Gardner, Sameer Singh"
Machine Learning for NLP,Single Model Ensemble using Pseudo-Tags and Distinct Vectors,"Ryosuke Kuwabara, Jun Suzuki, Hideki Nakayama"
Machine Learning for NLP,On the Encoder-Decoder Incompatibility in Variational Text Modeling and Beyond,"Chen Wu, Prince Zizhuang Wang, William Yang Wang"
Machine Learning for NLP,Low Resource Sequence Tagging using Sentence Reconstruction,"Tal Perl, Sriram Chaudhury, Raja Giryes"
Machine Learning for NLP,Masked Language Model Scoring,"Julian Salazar, Davis Liang, Toan Q. Nguyen, Katrin Kirchhoff"
Machine Learning for NLP,Null It Out: Guarding Protected Attributes by Iterative Nullspace Projection,"Shauli Ravfogel, Yanai Elazar, Hila Gonen, Michael Twiton, Yoav Goldberg"
Machine Learning for NLP,A Batch Normalized Inference Network Keeps the KL Vanishing Away,"Qile Zhu, Wei Bi, Xiaojiang Liu, Xiyao Ma, Xiaolin Li, Dapeng Wu"
Machine Learning for NLP,Contextual Embeddings: When Are They Worth It?,"Simran Arora, Avner May, Jian Zhang, Christopher Ré"
Machine Learning for NLP,Improving Transformer Models by Reordering their Sublayers,"Ofir Press, Noah A. Smith, Omer Levy"
Machine Learning for NLP,Improving Disentangled Text Representation Learning with Information-Theoretic Guidance,"Pengyu Cheng, Martin Renqiang Min, Dinghan Shen, Christopher Malon, Yizhe Zhang, Yitong Li, Lawrence Carin"
Machine Learning for NLP,Attentive Pooling with Learnable Norms for Text Representation,"Chuhan Wu, Fangzhao Wu, Tao Qi, Xiaohui Cui, Yongfeng Huang"
Machine Learning for NLP,To Pretrain or Not to Pretrain: Examining the Benefits of Pretrainng on Resource Rich Tasks,"Sinong Wang, Madian Khabsa, Hao Ma"
Machine Learning for NLP,Calibrating Structured Output Predictors for Natural Language Processing,"Abhyuday Jagannatha, Hong Yu"
Machine Learning for NLP,Topological Sort for Sentence Ordering,"Shrimai Prabhumoye, Ruslan Salakhutdinov, Alan W Black"
Machine Learning for NLP,schuBERT: Optimizing Elements of BERT,"Ashish Khetan, Zohar Karnin"
Machine Learning for NLP,Orthogonal Relation Transforms with Graph Context Modeling for Knowledge Graph Embedding,"Yun Tang, Jing Huang, Guangtao Wang, Xiaodong He, Bowen Zhou"
Machine Learning for NLP,Robust Encodings: A Framework for Combating Adversarial Typos,"Erik Jones, Robin Jia, Aditi Raghunathan, Percy Liang"
Machine Learning for NLP,Showing Your Work Doesn't Always Work,"Raphael Tang, Jaejun Lee, Ji Xin, Xinyu Liu, Yaoliang Yu, Jimmy Lin"
Machine Learning for NLP,Exploiting Syntactic Structure for Better Language Modeling: A Syntactic Distance Approach,"Wenyu Du, Zhouhan Lin, Yikang Shen, Timothy J. O'Donnell, Yoshua Bengio, Yue Zhang"
